ordernumber,order_date,ship_date,customer_name_index,channel,currency_code,warehouse_code,delivery_region_index,product_description_index,order_quantity,unit_selling_price,unit_cost,sales,total_cost,profit
SO - 0005451,2019-02-28,2019-03-15,50,Wholesale,AUD,NXH382,69,7,8,3390.2000000000003,2339.238,27121.6,18713.904,8407.696000000004
SO - 0007127,2019-03-01,2019-03-13,33,Wholesale,AUD,NXH382,49,4,12,5406.9000000000015,2487.1740000000004,64882.8,29846.088000000003,35036.712
SO - 0004712,2019-03-03,2019-03-16,25,Wholesale,AUD,NXH382,13,6,11,6277.9000000000015,3892.298,69056.90000000001,42815.278000000006,26241.622000000003
SO - 0006824,2019-03-03,2019-03-20,46,Wholesale,AUD,NXH382,76,13,8,2358.4,1108.448,18867.2,8867.584,9999.616
SO - 0007615,2019-03-03,2019-03-13,19,Wholesale,AUD,NXH382,33,11,6,167.5,125.625,1005.0,753.75,251.25
SO - 0002313,2019-03-05,2019-03-23,10,Wholesale,AUD,NXH382,5,11,11,1876.0,994.2800000000002,20636.0,10937.080000000002,9698.919999999998
SO - 0004974,2019-03-05,2019-03-21,36,Wholesale,AUD,NXH382,58,2,6,6257.8,2816.01,37546.8,16896.06,20650.74
SO - 0005564,2019-03-05,2019-03-20,1,Wholesale,AUD,NXH382,33,7,7,1943.0,913.21,13601.0,6392.469999999999,7208.53
SO - 0006490,2019-03-05,2019-03-13,7,Wholesale,AUD,NXH382,6,13,12,2365.1,1821.127,28381.2,21853.524,6527.676
SO - 0002718,2019-03-06,2019-03-09,18,Wholesale,AUD,NXH382,54,6,6,6083.6,5171.06,36501.600000000006,31026.36,5475.240000000005
SO - 0005069,2019-03-07,2019-03-10,12,Wholesale,AUD,NXH382,97,7,8,1862.6,819.5440000000001,14900.8,6556.352000000001,8344.448
SO - 0004602,2019-03-16,2019-03-28,44,Wholesale,AUD,NXH382,6,5,5,2726.9,1417.988,13634.5,7089.9400000000005,6544.56
SO - 0004873,2019-03-16,2019-03-27,25,Wholesale,AUD,NXH382,13,11,8,1078.7,550.1370000000001,8629.6,4401.0960000000005,4228.504
SO - 0003451,2019-03-22,2019-03-30,48,Wholesale,AUD,NXH382,12,11,11,6378.4000000000015,3890.824,70162.40000000001,42799.064,27363.33600000001
SO - 0004618,2019-03-22,2019-04-08,49,Wholesale,AUD,NXH382,8,9,8,6331.5,4748.625,50652.0,37989.0,12663.0
SO - 0006159,2019-03-22,2019-03-31,36,Wholesale,AUD,NXH382,89,5,8,3966.4,2300.512,31731.2,18404.096,13327.104000000005
SO - 0005573,2019-03-24,2019-04-06,46,Wholesale,AUD,NXH382,41,1,5,2378.5,1974.155,11892.5,9870.775,2021.7250000000004
SO - 0003681,2019-03-26,2019-04-01,36,Wholesale,AUD,NXH382,36,1,7,268.0,155.44,1876.0,1088.08,787.92
SO - 0007503,2019-03-26,2019-04-12,28,Wholesale,AUD,NXH382,3,7,8,837.5,711.875,6700.0,5695.0,1005.0
SO - 0007652,2019-03-26,2019-04-01,47,Wholesale,AUD,NXH382,69,5,12,2673.3,1229.718,32079.6,14756.616000000002,17322.984
SO - 0008062,2019-03-26,2019-04-12,45,Wholesale,AUD,NXH382,59,13,10,3892.7,2724.89,38927.0,27248.9,11678.100000000002
SO - 0003674,2019-03-27,2019-04-06,49,Wholesale,AUD,NXH382,4,2,8,737.0,405.35,5896.0,3242.8,2653.2
SO - 0007678,2019-03-28,2019-04-08,18,Wholesale,AUD,NXH382,48,1,6,1072.0,857.6,6432.0,5145.6,1286.3999999999996
SO - 0004559,2019-03-30,2019-04-11,5,Wholesale,AUD,NXH382,40,2,5,850.9,365.887,4254.5,1829.435,2425.065
SO - 0004436,2019-04-01,2019-04-11,16,Wholesale,AUD,NXH382,34,4,10,2532.6,1950.102,25326.0,19501.02,5824.980000000003
SO - 0005581,2019-04-01,2019-04-08,20,Wholesale,AUD,NXH382,7,7,6,1855.9,816.596,11135.4,4899.576,6235.824000000001
SO - 0006615,2019-04-01,2019-04-05,42,Wholesale,AUD,NXH382,82,11,5,5132.2,2925.354,25661.0,14626.77,11034.23
SO - 0006762,2019-04-03,2019-04-19,10,Wholesale,AUD,NXH382,47,2,6,1286.4,617.472,7718.4000000000015,3704.832,4013.5680000000007
SO - 0005351,2019-04-05,2019-04-09,27,Wholesale,AUD,NXH382,54,5,11,227.8,95.676,2505.8,1052.436,1453.3640000000005
SO - 000769,2019-04-06,2019-04-23,36,Wholesale,AUD,NXH382,17,6,10,1226.1,588.528,12261.000000000002,5885.280000000001,6375.720000000001
SO - 0003274,2019-04-08,2019-04-19,24,Wholesale,AUD,NXH382,3,2,12,3912.8,1799.888,46953.600000000006,21598.656000000003,25354.944000000003
SO - 0001968,2019-04-09,2019-04-19,23,Wholesale,AUD,NXH382,14,7,9,3845.8,3230.472,34612.200000000004,29074.248000000003,5537.952000000001
SO - 0006373,2019-04-10,2019-04-15,36,Wholesale,AUD,NXH382,78,4,10,3028.4,1877.608,30284.0,18776.08,11507.920000000002
SO - 0006452,2019-04-10,2019-04-25,46,Wholesale,AUD,NXH382,22,2,7,6338.2,4817.032,44367.4,33719.224,10648.176
SO - 0002332,2019-04-11,2019-04-29,6,Wholesale,AUD,NXH382,27,1,8,5983.1,2632.5640000000003,47864.8,21060.512,26804.288
SO - 0002330,2019-04-12,2019-04-30,40,Wholesale,AUD,NXH382,33,7,5,167.5,70.35,837.5,351.75,485.75
SO - 0002545,2019-04-15,2019-04-18,42,Wholesale,AUD,NXH382,99,2,12,690.1,441.664,8281.2,5299.968000000001,2981.232
SO - 0001425,2019-04-18,2019-04-25,2,Wholesale,AUD,NXH382,63,1,6,4020.0,3417.0,24120.0,20502.0,3618.0
SO - 0004057,2019-04-18,2019-04-24,15,Wholesale,AUD,NXH382,86,1,8,4013.3,1886.251,32106.4,15090.008,17016.392
SO - 0003911,2019-04-20,2019-05-05,10,Wholesale,AUD,NXH382,11,1,6,1045.2,825.708,6271.200000000001,4954.2480000000005,1316.9520000000002
SO - 0006208,2019-04-20,2019-04-24,40,Wholesale,AUD,NXH382,66,2,6,1152.4,576.2,6914.4000000000015,3457.2000000000003,3457.2000000000003
SO - 000624,2019-04-21,2019-05-06,29,Wholesale,AUD,NXH382,14,1,11,201.0,160.8,2211.0,1768.8000000000002,442.1999999999998
SO - 0002101,2019-04-21,2019-04-28,5,Wholesale,AUD,NXH382,25,1,7,1313.2,617.204,9192.4,4320.428,4871.972
SO - 0004263,2019-04-23,2019-05-07,26,Wholesale,AUD,NXH382,44,4,7,6411.9000000000015,2564.76,44883.3,17953.32,26929.980000000003
SO - 0002015,2019-04-25,2019-05-09,39,Wholesale,AUD,NXH382,2,7,7,1112.2,678.442,7785.4000000000015,4749.094,3036.3060000000005
SO - 0004125,2019-04-25,2019-05-13,41,Wholesale,AUD,NXH382,6,2,10,2224.4,1846.252,22244.0,18462.52,3781.48
SO - 0007719,2019-04-29,2019-05-10,22,Wholesale,AUD,NXH382,96,7,8,1011.7,424.914,8093.6,3399.312,4694.2880000000005
SO - 0004128,2019-04-30,2019-05-10,10,Wholesale,AUD,NXH382,13,2,8,1078.7,560.9240000000001,8629.6,4487.392000000001,4142.208
SO - 000534,2019-05-02,2019-05-18,30,Wholesale,AUD,NXH382,53,6,11,241.2,101.304,2653.2000000000003,1114.344,1538.8560000000002
SO - 0003468,2019-05-05,2019-05-09,10,Wholesale,AUD,NXH382,78,7,9,247.9,198.32,2231.1,1784.88,446.2199999999998
SO - 0007380,2019-05-08,2019-05-23,39,Wholesale,AUD,NXH382,78,7,10,1112.2,600.5880000000001,11122.0,6005.880000000001,5116.119999999999
SO - 000914,2019-05-22,2019-06-01,8,Wholesale,AUD,NXH382,86,11,10,1085.4,672.9480000000001,10854.0,6729.480000000001,4124.5199999999995
SO - 0001422,2019-05-23,2019-06-08,17,Wholesale,AUD,NXH382,81,11,12,3604.6,1838.346,43255.2,22060.152,21195.047999999995
SO - 0004740,2019-05-24,2019-06-07,1,Wholesale,AUD,NXH382,35,5,10,4006.6,3004.95,40066.0,30049.5,10016.5
SO - 0005812,2019-05-26,2019-06-06,50,Wholesale,AUD,NXH382,36,1,7,1085.4,716.3640000000001,7597.800000000002,5014.548000000001,2583.2520000000004
SO - 000307,2019-05-27,2019-06-05,1,Wholesale,AUD,NXH382,99,10,12,1078.7,506.989,12944.4,6083.868,6860.532000000002
SO - 0002110,2019-05-28,2019-06-12,38,Wholesale,AUD,NXH382,77,7,11,978.2,743.432,10760.2,8177.752,2582.4480000000003
SO - 0003623,2019-05-29,2019-06-01,7,Wholesale,AUD,NXH382,83,8,8,1125.6,799.176,9004.800000000001,6393.408,2611.3920000000007
SO - 0004256,2019-05-29,2019-06-07,3,Wholesale,AUD,NXH382,35,5,12,254.6,162.944,3055.2,1955.328,1099.8719999999998
SO - 0006127,2019-05-31,2019-06-07,24,Wholesale,AUD,NXH382,2,1,12,1132.3,611.442,13587.6,7337.304,6250.295999999999
SO - 0003282,2019-06-05,2019-06-13,32,Wholesale,AUD,NXH382,5,11,10,3825.7,1912.85,38257.0,19128.5,19128.5
SO - 000701,2019-06-07,2019-06-13,25,Wholesale,AUD,NXH382,94,9,7,1025.1,656.0640000000001,7175.700000000001,4592.448,2583.2520000000004
SO - 0005810,2019-06-07,2019-06-15,36,Wholesale,AUD,NXH382,54,4,11,1902.8,1217.792,20930.8,13395.712,7535.088
SO - 0001318,2019-06-08,2019-06-22,43,Wholesale,AUD,NXH382,97,8,8,1983.2,1487.4,15865.6,11899.2,3966.4
SO - 0002059,2019-06-08,2019-06-18,45,Wholesale,AUD,NXH382,38,11,9,1018.4,407.36,9165.6,3666.24,5499.360000000001
SO - 000296,2019-06-09,2019-06-14,29,Wholesale,AUD,NXH382,70,11,11,1072.0,900.48,11792.0,9905.28,1886.7199999999996
SO - 0006878,2019-06-10,2019-06-14,37,Wholesale,AUD,NXH382,7,6,5,2733.6,1448.808,13668.0,7244.04,6423.96
SO - 0001092,2019-06-16,2019-06-29,40,Wholesale,AUD,NXH382,96,1,10,1896.1,1592.7240000000002,18961.0,15927.240000000002,3033.7599999999984
SO - 0003643,2019-06-16,2019-06-23,19,Wholesale,AUD,NXH382,100,7,5,1051.9,725.811,5259.5,3629.055,1630.4449999999997
SO - 0005424,2019-06-16,2019-06-24,28,Wholesale,AUD,NXH382,9,1,7,917.9,504.845,6425.3,3533.915,2891.385
SO - 0006237,2019-06-20,2019-06-23,32,Wholesale,AUD,NXH382,26,3,8,2646.5,1905.48,21172.0,15243.84,5928.16
SO - 0006376,2019-06-20,2019-06-30,4,Wholesale,AUD,NXH382,58,2,12,2425.4,970.16,29104.800000000003,11641.920000000002,17462.88
SO - 0002595,2019-06-21,2019-07-07,44,Wholesale,AUD,NXH382,60,5,11,3470.6,2845.892,38176.6,31304.812,6871.7880000000005
SO - 0005918,2019-06-21,2019-07-07,31,Wholesale,AUD,NXH382,61,14,8,1768.8,760.584,14150.4,6084.672,8065.728
SO - 0003821,2019-06-23,2019-07-11,8,Wholesale,AUD,NXH382,19,12,10,1855.9,890.832,18559.0,8908.32,9650.68
SO - 0002826,2019-06-25,2019-07-07,14,Wholesale,AUD,NXH382,63,5,6,2659.9,1808.732,15959.4,10852.392000000002,5107.008
SO - 0007932,2019-06-28,2019-07-12,32,Wholesale,AUD,NXH382,72,7,6,268.0,219.76,1608.0,1318.56,289.44000000000005
SO - 0005178,2019-06-29,2019-07-17,38,Wholesale,AUD,NXH382,96,7,9,1862.6,1192.064,16763.4,10728.576,6034.8240000000005
SO - 0004782,2019-07-01,2019-07-18,36,Wholesale,AUD,NXH382,9,5,9,2345.0,1195.95,21105.0,10763.55,10341.45
SO - 0005421,2019-07-02,2019-07-15,34,Wholesale,AUD,NXH382,76,5,11,3999.9,2799.93,43998.9,30799.23,13199.670000000002
SO - 0002258,2019-07-04,2019-07-19,48,Wholesale,AUD,NXH382,61,8,8,998.3,708.793,7986.4000000000015,5670.344,2316.0560000000005
SO - 0003706,2019-07-04,2019-07-14,18,Wholesale,AUD,NXH382,8,6,9,964.8,627.1200000000001,8683.2,5644.080000000001,3039.12
SO - 0003545,2019-07-05,2019-07-08,17,Wholesale,AUD,NXH382,22,1,7,6411.9000000000015,4680.687,44883.3,32764.809,12118.491000000002
SO - 0005687,2019-07-06,2019-07-20,23,Wholesale,AUD,NXH382,51,11,7,2398.6,1439.16,16790.2,10074.12,6716.080000000002
SO - 0007156,2019-07-07,2019-07-24,16,Wholesale,AUD,NXH382,60,2,5,2391.9,1148.112,11959.5,5740.56,6218.94
SO - 0007801,2019-07-08,2019-07-16,18,Wholesale,AUD,NXH382,49,7,7,2673.3,1256.451,18713.1,8795.157,9917.943000000003
SO - 0007142,2019-07-14,2019-07-21,44,Wholesale,AUD,NXH382,92,2,5,1902.8,932.372,9514.0,4661.86,4852.14
SO - 0003691,2019-07-15,2019-07-20,39,Wholesale,AUD,NXH382,35,5,8,3892.7,2413.474,31141.6,19307.792,11833.808
SO - 0002556,2019-07-17,2019-07-29,17,Wholesale,AUD,NXH382,63,2,11,2405.3,986.173,26458.300000000003,10847.903,15610.397000000004
SO - 0005012,2019-07-18,2019-07-21,24,Wholesale,AUD,NXH382,17,13,6,2479.0,1735.3,14874.0,10411.8,4462.200000000001
SO - 0006359,2019-07-18,2019-07-27,36,Wholesale,AUD,NXH382,67,6,5,1956.4,1545.556,9782.0,7727.78,2054.22
SO - 0001524,2019-07-19,2019-07-29,22,Wholesale,AUD,NXH382,59,5,9,951.4,808.6899999999998,8562.6,7278.209999999998,1284.3900000000012
SO - 0005026,2019-07-19,2019-07-27,23,Wholesale,AUD,NXH382,13,7,5,2566.1,1950.236,12830.5,9751.18,3079.32
SO - 000270,2019-07-20,2019-07-26,27,Wholesale,AUD,NXH382,55,6,8,247.9,195.841,1983.2,1566.728,416.472
SO - 0003276,2019-07-20,2019-07-24,18,Wholesale,AUD,NXH382,72,1,8,6170.7,4010.955,49365.6,32087.64,17277.96
SO - 0002645,2019-07-22,2019-07-31,48,Wholesale,AUD,NXH382,42,12,7,227.8,95.676,1594.6,669.732,924.868
SO - 0006052,2019-07-22,2019-08-06,39,Wholesale,AUD,NXH382,7,1,9,1266.3,835.758,11396.7,7521.822,3874.8779999999992
SO - 0007470,2019-07-23,2019-08-02,11,Wholesale,AUD,NXH382,58,5,11,5078.6,4113.666,55864.600000000006,45250.326,10614.274000000005
SO - 0002760,2019-07-24,2019-07-27,26,Wholesale,AUD,NXH382,6,11,10,3738.6,2766.564,37386.0,27665.64,9720.36
SO - 0004238,2019-07-26,2019-07-29,15,Wholesale,AUD,NXH382,3,7,8,6458.8,4714.924,51670.4,37719.392,13951.008000000002
SO - 0003470,2019-07-27,2019-07-30,19,Wholesale,AUD,NXH382,31,2,6,5782.1,3700.544,34692.600000000006,22203.264000000003,12489.336000000005
SO - 0007540,2019-07-27,2019-08-04,22,Wholesale,AUD,NXH382,46,5,10,1708.5,1383.885,17085.0,13838.85,3246.15
SO - 0003903,2019-07-29,2019-08-04,37,Wholesale,AUD,NXH382,46,10,5,3336.6,2469.084,16683.0,12345.419999999998,4337.580000000002
SO - 0001385,2019-07-31,2019-08-05,44,Wholesale,AUD,NXH382,17,1,9,3805.6,3158.648,34250.4,28427.832,5822.568000000002
SO - 0006161,2019-07-31,2019-08-17,47,Wholesale,AUD,NXH382,87,5,12,1112.2,811.906,13346.4,9742.872,3603.528
SO - 000324,2019-08-01,2019-08-18,10,Wholesale,AUD,NXH382,7,1,10,1956.4,1330.352,19564.0,13303.52,6260.48
SO - 0004165,2019-08-08,2019-08-25,44,Wholesale,AUD,NXH382,90,7,8,2639.8,1847.86,21118.4,14782.88,6335.520000000001
SO - 000315,2019-08-12,2019-08-17,37,Wholesale,AUD,NXH382,32,7,7,2599.6,2157.668,18197.2,15103.675999999998,3093.524000000003
SO - 0007001,2019-08-12,2019-08-21,47,Wholesale,AUD,NXH382,67,5,10,777.2,512.952,7772.0,5129.52,2642.48
SO - 0005141,2019-08-13,2019-08-20,37,Wholesale,AUD,NXH382,93,1,5,2552.7000000000003,1225.296,12763.500000000002,6126.4800000000005,6637.02
SO - 0001804,2019-08-15,2019-08-27,25,Wholesale,AUD,NXH382,96,1,6,4006.6,2644.356,24039.6,15866.136000000002,8173.463999999997
SO - 0004385,2019-08-20,2019-08-26,34,Wholesale,AUD,NXH382,2,11,12,2633.1,1263.888,31597.2,15166.656,16430.543999999998
SO - 0004207,2019-08-27,2019-08-31,8,Wholesale,AUD,FLR025,42,13,9,1882.7,1242.582,16944.3,11183.238,5761.061999999998
SO - 0007355,2019-08-28,2019-09-06,41,Wholesale,AUD,FLR025,81,1,11,3671.6,2459.972,40387.6,27059.692000000003,13327.907999999996
SO - 0001295,2019-08-31,2019-09-10,17,Wholesale,AUD,FLR025,62,14,12,2485.7000000000003,1217.9930000000002,29828.4,14615.916,15212.484
SO - 0006396,2019-09-01,2019-09-18,39,Wholesale,AUD,FLR025,91,7,6,5038.400000000001,3375.7280000000005,30230.4,20254.368,9976.032
SO - 000135,2019-09-08,2019-09-25,2,Wholesale,AUD,FLR025,3,13,5,2566.1,1642.304,12830.5,8211.52,4618.98
SO - 0005680,2019-09-08,2019-09-18,47,Wholesale,AUD,FLR025,83,11,6,1768.8,1096.656,10612.8,6579.936,4032.864
SO - 0006688,2019-09-09,2019-09-26,10,Wholesale,AUD,FLR025,18,13,8,201.0,86.42999999999998,1608.0,691.44,916.56
SO - 0005623,2019-09-10,2019-09-24,34,Wholesale,AUD,FLR025,83,2,12,201.0,166.82999999999998,2412.0,2001.96,410.04000000000013
SO - 000187,2019-09-13,2019-09-19,47,Wholesale,AUD,FLR025,85,2,5,891.1,632.681,4455.5,3163.405,1292.0949999999998
SO - 0002443,2019-09-13,2019-09-27,48,Wholesale,AUD,FLR025,35,1,7,254.6,168.036,1782.2,1176.252,605.9480000000001
SO - 0003571,2019-09-14,2019-09-25,19,Wholesale,AUD,FLR025,7,1,11,978.2,674.958,10760.2,7424.538,3335.6620000000007
SO - 000176,2019-09-17,2019-09-26,27,Wholesale,AUD,FLR025,89,11,8,2472.3,1260.873,19778.4,10086.984,9691.416
SO - 0005662,2019-09-24,2019-10-05,21,Wholesale,AUD,FLR025,39,11,6,234.5,147.735,1407.0,886.41,520.5899999999999
SO - 0005985,2019-09-25,2019-10-01,12,Wholesale,AUD,FLR025,95,11,7,1139.0,683.4,7973.0,4783.8,3189.2
SO - 000237,2019-09-27,2019-10-11,50,Wholesale,AUD,FLR025,65,1,10,1721.9,1084.797,17219.0,10847.97,6371.029999999999
SO - 0004709,2019-09-27,2019-09-30,13,Wholesale,AUD,FLR025,29,5,10,214.4,122.208,2144.0,1222.08,921.92
SO - 0006090,2019-09-27,2019-10-15,35,Wholesale,AUD,FLR025,62,4,7,174.20000000000002,87.10000000000002,1219.4,609.7,609.7
SO - 0003850,2019-09-28,2019-10-05,32,Wholesale,AUD,FLR025,15,9,6,2653.2000000000003,1485.7920000000004,15919.2,8914.752000000002,7004.447999999999
SO - 0007051,2019-09-30,2019-10-12,28,Wholesale,AUD,FLR025,66,1,10,1132.3,566.15,11323.0,5661.5,5661.5
SO - 0005085,2019-10-02,2019-10-15,38,Wholesale,AUD,FLR025,64,11,5,5293.0,3122.87,26465.0,15614.35,10850.65
SO - 0006696,2019-10-03,2019-10-20,46,Wholesale,AUD,FLR025,98,11,7,187.6,108.808,1313.2,761.656,551.5440000000001
SO - 0003083,2019-10-05,2019-10-13,11,Wholesale,AUD,FLR025,49,7,10,1862.6,1303.82,18626.0,13038.2,5587.800000000001
SO - 0007198,2019-10-08,2019-10-13,26,Wholesale,AUD,FLR025,86,11,12,804.0,498.48,9648.0,5981.76,3666.24
SO - 0005879,2019-10-09,2019-10-14,42,Wholesale,AUD,FLR025,98,13,6,227.8,109.344,1366.8000000000002,656.0640000000001,710.7360000000001
SO - 0002805,2019-10-10,2019-10-20,29,Wholesale,AUD,FLR025,45,1,9,1802.3,901.15,16220.7,8110.3499999999985,8110.3499999999985
SO - 0002158,2019-10-11,2019-10-24,12,Wholesale,AUD,FLR025,26,7,5,676.7,433.088,3383.5,2165.44,1218.06
SO - 0004194,2019-10-11,2019-10-18,26,Wholesale,AUD,FLR025,5,7,6,3832.4,2721.004,22994.4,16326.024,6668.376000000002
SO - 0005722,2019-10-11,2019-10-17,13,Wholesale,AUD,FLR025,92,2,10,1038.5,498.48,10385.0,4984.799999999999,5400.200000000001
SO - 0001173,2019-10-12,2019-10-26,40,Wholesale,AUD,FLR025,71,5,10,2525.9,1793.389,25259.0,17933.89,7325.11
SO - 0001791,2019-10-12,2019-10-26,12,Wholesale,AUD,FLR025,55,10,11,3919.5,2038.14,43114.5,22419.54,20694.96
SO - 0003142,2019-10-12,2019-10-15,43,Wholesale,AUD,FLR025,45,13,7,2271.3,1635.336,15899.100000000002,11447.352,4451.748000000001
SO - 0007626,2019-10-13,2019-10-28,8,Wholesale,AUD,FLR025,95,13,8,2311.5,1525.59,18492.0,12204.72,6287.279999999999
SO - 0003229,2019-10-17,2019-10-21,29,Wholesale,AUD,FLR025,50,2,7,3973.1,1708.433,27811.7,11959.031,15852.669000000002
SO - 0006707,2019-10-19,2019-10-30,5,Wholesale,AUD,FLR025,16,2,7,1005.0,432.15,7035.0,3025.05,4009.95
SO - 0001924,2019-10-20,2019-10-24,36,Wholesale,AUD,FLR025,28,7,6,1132.3,815.256,6793.799999999999,4891.536,1902.2639999999992
SO - 0003119,2019-10-21,2019-11-01,45,Wholesale,AUD,FLR025,14,2,12,1112.2,444.88000000000005,13346.4,5338.56,8007.840000000002
SO - 0004075,2019-10-21,2019-11-01,40,Wholesale,AUD,FLR025,52,7,12,3899.4,2612.5980000000004,46792.8,31351.176000000007,15441.623999999996
SO - 0006763,2019-10-21,2019-10-24,4,Wholesale,AUD,FLR025,79,1,10,2700.1,1755.065,27001.0,17550.65,9450.349999999999
SO - 0003501,2019-10-22,2019-11-04,10,Wholesale,AUD,FLR025,80,2,7,2760.4,1739.052,19322.8,12173.364,7149.435999999998
SO - 0006903,2019-10-22,2019-11-06,29,Wholesale,AUD,FLR025,90,13,5,917.9,743.499,4589.5,3717.495,872.0050000000001
SO - 0004079,2019-10-23,2019-11-02,8,Wholesale,AUD,FLR025,43,7,8,703.5,302.505,5628.0,2420.04,3207.96
SO - 0005572,2019-10-23,2019-11-02,30,Wholesale,AUD,FLR025,55,11,5,3845.8,1730.61,19229.0,8653.050000000001,10575.95
SO - 0007345,2019-10-23,2019-10-29,27,Wholesale,AUD,FLR025,38,1,12,951.4,447.158,11416.8,5365.896,6050.904
SO - 0007841,2019-10-23,2019-11-08,10,Wholesale,AUD,FLR025,33,11,6,1273.0,789.26,7638.0,4735.56,2902.4400000000005
SO - 0004708,2019-10-26,2019-11-02,8,Wholesale,AUD,FLR025,79,13,11,5728.5,3207.9600000000005,63013.5,35287.560000000005,27725.939999999995
SO - 0004469,2019-10-27,2019-11-12,48,Wholesale,AUD,FLR025,90,7,10,3872.6,2284.834,38726.0,22848.34,15877.660000000003
SO - 0007080,2019-10-30,2019-11-13,39,Wholesale,AUD,FLR025,33,1,9,710.2,482.9360000000001,6391.8,4346.424000000001,2045.3759999999995
SO - 0005394,2019-10-31,2019-11-17,11,Wholesale,AUD,FLR025,31,5,5,1232.8,715.0239999999999,6164.0,3575.1199999999994,2588.880000000001
SO - 000116,2019-11-02,2019-11-07,11,Wholesale,AUD,FLR025,81,6,10,1112.2,700.686,11122.0,7006.860000000001,4115.14
SO - 000656,2019-11-05,2019-11-18,28,Wholesale,AUD,FLR025,40,8,11,3919.5,2508.48,43114.5,27593.28,15521.22
SO - 0001998,2019-11-07,2019-11-15,8,Wholesale,AUD,FLR025,22,1,10,850.9,706.247,8509.0,7062.469999999999,1446.5300000000009
SO - 0007903,2019-11-08,2019-11-17,12,Wholesale,AUD,FLR025,67,7,12,2680.0,1474.0000000000002,32160.0,17688.000000000004,14471.999999999996
SO - 0002037,2019-11-09,2019-11-27,43,Wholesale,AUD,FLR025,84,2,5,1929.6,1466.496,9648.0,7332.48,2315.5199999999995
SO - 0006550,2019-11-12,2019-11-29,18,Wholesale,AUD,FLR025,11,8,5,2365.1,1702.8719999999998,11825.5,8514.36,3311.140000000001
SO - 0001738,2019-11-14,2019-11-22,49,Wholesale,AUD,FLR025,95,7,9,1916.2,1341.34,17245.8,12072.06,5173.74
SO - 0003700,2019-11-14,2019-11-29,24,Wholesale,AUD,FLR025,6,7,8,5413.6,3735.384,43308.8,29883.072,13425.728000000005
SO - 0007240,2019-11-14,2019-11-18,38,Wholesale,AUD,FLR025,97,11,5,1038.5,488.095,5192.5,2440.475,2752.025
SO - 0004986,2019-11-16,2019-11-20,12,Wholesale,AUD,FLR025,64,1,6,991.6,793.2800000000002,5949.6,4759.68,1189.92
SO - 0005635,2019-11-16,2019-11-26,27,Wholesale,AUD,FLR025,12,9,12,2519.2000000000003,1058.064,30230.4,12696.768,17533.632
SO - 0003297,2019-11-17,2019-11-25,33,Wholesale,AUD,FLR025,5,9,9,3946.3,3157.0400000000004,35516.700000000004,28413.360000000004,7103.34
SO - 0001394,2019-11-18,2019-11-23,15,Wholesale,AUD,FLR025,51,9,5,964.8,762.1920000000001,4824.0,3810.960000000001,1013.0399999999996
SO - 000852,2019-11-22,2019-11-25,19,Wholesale,AUD,FLR025,26,13,6,3564.4,1497.048,21386.4,8982.288,12404.112
SO - 0006480,2019-11-22,2019-11-29,36,Wholesale,AUD,FLR025,35,3,8,2278.0,1571.82,18224.0,12574.56,5649.4400000000005
SO - 0002433,2019-11-24,2019-12-09,38,Wholesale,AUD,FLR025,79,7,12,3845.8,2922.808,46149.600000000006,35073.696,11075.90400000001
SO - 000595,2019-11-25,2019-11-28,40,Wholesale,AUD,FLR025,73,7,9,247.9,198.32,2231.1,1784.88,446.2199999999998
SO - 0001076,2019-11-25,2019-11-28,18,Wholesale,AUD,FLR025,75,11,9,1025.1,850.833,9225.9,7657.497000000001,1568.4030000000002
SO - 0002120,2019-11-27,2019-12-11,33,Wholesale,AUD,FLR025,37,11,5,201.0,82.41,1005.0,412.05,592.95
SO - 0002537,2019-11-29,2019-12-11,18,Wholesale,AUD,FLR025,64,13,10,3577.8,2003.568,35778.0,20035.68,15742.32
SO - 0003815,2019-11-29,2019-12-15,35,Wholesale,AUD,FLR025,50,1,11,3798.9,2887.164,41787.9,31758.804000000004,10029.095999999998
SO - 0007391,2019-11-29,2019-12-09,46,Wholesale,AUD,FLR025,33,9,12,1829.1,1280.37,21949.2,15364.440000000002,6584.759999999998
SO - 0005500,2019-12-01,2019-12-18,46,Wholesale,AUD,FLR025,60,7,5,1165.8,792.744,5829.0,3963.72,1865.28
SO - 0008016,2019-12-04,2019-12-20,7,Wholesale,AUD,FLR025,15,10,7,201.0,166.82999999999998,1407.0,1167.81,239.19000000000003
SO - 0003059,2019-12-09,2019-12-24,13,Wholesale,AUD,FLR025,88,1,6,3946.3,2328.317,23677.800000000003,13969.902,9707.898000000003
SO - 0003132,2019-12-10,2019-12-14,47,Wholesale,AUD,FLR025,31,1,12,1112.2,456.002,13346.4,5472.024,7874.376000000002
SO - 0003023,2019-12-11,2019-12-17,17,Wholesale,AUD,FLR025,22,2,9,5326.5,2237.13,47938.5,20134.17,27804.33
SO - 000492,2019-08-27,2019-08-31,19,Distributor,AUD,FLR025,27,13,11,261.3,133.263,2874.3,1465.893,1408.4070000000002
SO - 0005057,2019-08-29,2019-09-13,3,Distributor,AUD,FLR025,56,7,5,3805.6,1636.408,19028.0,8182.039999999998,10845.96
SO - 0003328,2019-08-30,2019-09-07,1,Distributor,AUD,FLR025,63,2,10,1031.8,526.218,10318.0,5262.18,5055.820000000001
